chunk_id,text,chunk_length,token_count,meta_db_type,meta_database_server_name,meta_source_system_database_name,meta_schema_name,meta_source_table,meta_pk_column_name,meta_pk_data_type,meta_watermark_column_name,meta_watermark_data_type,meta_is_watermark_null,meta_table_size,meta_extraction_type_rules,meta_extraction_mode
dataglossary_row_847_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table count_sales_items pk_column_name count_sales_item_id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime extraction_type_rules other,292,73,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,count_sales_items,count_sales_item_id,integer,updated_at,datetime,,1926.0,other,
dataglossary_row_848_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table couponusagenums pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime extraction_type_rules other,272,68,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,couponUsageNums,id,integer,updatedAt,datetime,,6336.0,other,
dataglossary_row_849_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table dassdoctorresults pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime extraction_type_rules other,274,68,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,dassDoctorResults,id,integer,updatedAt,datetime,,150066.0,other,
dataglossary_row_850_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table depr_diagnoseandadvices pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime extraction_type_rules other,280,70,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,depr_diagnoseAndAdvices,id,integer,updatedAt,datetime,,258.0,other,
dataglossary_row_851_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table depr_diagnoses pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime extraction_type_rules other,271,67,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,depr_diagnoses,id,integer,updatedAt,datetime,,2.0,other,
dataglossary_row_852_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table depr_diagnosisexams pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime extraction_type_rules other,276,69,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,depr_diagnosisExams,id,integer,updatedAt,datetime,,3.0,other,
dataglossary_row_853_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table depr_diagnosisresults pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime extraction_type_rules other,278,69,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,depr_diagnosisResults,id,integer,updatedAt,datetime,,0.0,other,
dataglossary_row_854_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table depr_resultmcuolds pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime extraction_type_rules other,275,68,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,depr_resultMCUOlds,id,integer,updatedAt,datetime,,0.0,other,
dataglossary_row_855_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table detail_item_lab pk_column_name id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime extraction_type_rules other,273,68,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,detail_item_lab,id,integer,updated_at,datetime,,5552.0,other,
dataglossary_row_856_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table device_auths pk_column_name id pk_data_type uuid watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,317,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,device_auths,id,uuid,updatedAt,datetime,No,91.0,incremental with watermark datetime,
dataglossary_row_857_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table diagnoseadvices pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,323,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,diagnoseAdvices,id,integer,updatedAt,datetime,No,579.0,incremental with watermark datetime,
dataglossary_row_858_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table diagnoseconsultations pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,329,82,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,diagnoseConsultations,id,integer,updatedAt,datetime,No,13799.0,incremental with watermark datetime,
dataglossary_row_859_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table diagnoseexams pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,321,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,diagnoseExams,id,integer,updatedAt,datetime,No,729.0,incremental with watermark datetime,
dataglossary_row_860_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table diagnose_result_mappings pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,332,83,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,diagnose_result_mappings,id,integer,updatedAt,datetime,No,21.0,incremental with watermark datetime,
dataglossary_row_861_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table diagnoses pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,317,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,diagnoses,id,integer,updatedAt,datetime,No,12885.0,incremental with watermark datetime,
dataglossary_row_862_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table divisions pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,317,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,divisions,id,integer,updatedAt,datetime,No,3137.0,incremental with watermark datetime,
dataglossary_row_863_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table doctorcheckups pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,322,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,doctorCheckups,id,integer,updatedAt,datetime,No,405254.0,incremental with watermark datetime,
dataglossary_row_864_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table email_logs pk_column_name id pk_data_type integer watermark_column_name createdat watermark_data_type datetime is_watermark_null yes extraction_type_rules customquery_find other watermark column,323,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,email_logs,id,integer,createdAt,datetime,Yes,397173.0,customquery_find other watermark column,
dataglossary_row_865_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table external_api_hits pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,325,81,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,external_api_hits,id,integer,updatedAt,datetime,No,2359354.0,incremental with watermark datetime,
dataglossary_row_866_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table filemigrations pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,322,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,fileMigrations,id,integer,updatedAt,datetime,No,9762.0,incremental with watermark datetime,
dataglossary_row_867_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table groups pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,314,78,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,groups,id,integer,updatedAt,datetime,No,10.0,incremental with watermark datetime,
dataglossary_row_868_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table healthexaminationresults pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,332,83,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,healthExaminationResults,id,integer,updatedAt,datetime,No,405254.0,incremental with watermark datetime,
dataglossary_row_869_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table healthexaminations pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,326,81,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,healthExaminations,id,integer,updatedAt,datetime,No,496994.0,incremental with watermark datetime,
dataglossary_row_870_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table holidaylists pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,320,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,holidayLists,id,integer,updatedAt,datetime,No,94.0,incremental with watermark datetime,
dataglossary_row_871_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table hopesalesitemcategories pk_column_name id pk_data_type uuid watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,328,82,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,hopeSalesItemCategories,id,uuid,updatedAt,datetime,No,8.0,incremental with watermark datetime,
dataglossary_row_872_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table hospitalpayments pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,324,81,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,hospitalPayments,id,integer,updatedAt,datetime,No,46.0,incremental with watermark datetime,
dataglossary_row_873_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table icd10new pk_column_name diseaseclassificationid pk_data_type integer watermark_column_name diseaseclassificationid watermark_data_type integer is_watermark_null no extraction_type_rules incremental with watermark datetime,350,87,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,icd10new,DiseaseClassificationId,integer,DiseaseClassificationId,integer,No,0.0,incremental with watermark datetime,
dataglossary_row_874_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table illnesssymptoms pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,323,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,illnessSymptoms,id,integer,updatedAt,datetime,No,101.0,incremental with watermark datetime,
dataglossary_row_875_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table invoices pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,316,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,invoices,id,integer,updatedAt,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_876_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table job_report_mcu_admins pk_column_name id pk_data_type uuid watermark_column_name updated_at watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,327,81,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,job_report_mcu_admins,id,uuid,updated_at,datetime,No,38.0,incremental with watermark datetime,
dataglossary_row_877_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table jobs pk_column_name id pk_data_type uuid watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,309,77,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,jobs,id,uuid,updatedAt,datetime,No,325.0,incremental with watermark datetime,
dataglossary_row_878_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table laboratorycheckups pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,326,81,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,laboratoryCheckups,id,integer,updatedAt,datetime,No,405254.0,incremental with watermark datetime,
dataglossary_row_879_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table laboratoryresults pk_column_name id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,326,81,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,laboratoryResults,id,integer,updated_at,datetime,No,19.0,incremental with watermark datetime,
dataglossary_row_880_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table lookups pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,315,78,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,lookups,id,integer,updatedAt,datetime,No,10.0,incremental with watermark datetime,
dataglossary_row_881_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table medicalhistories pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,324,81,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,medicalHistories,id,integer,updatedAt,datetime,No,405254.0,incremental with watermark datetime,
dataglossary_row_882_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table notifications pk_column_name id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,322,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,notifications,id,integer,updated_at,datetime,No,5.0,incremental with watermark datetime,
dataglossary_row_883_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table order pk_column_name id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,314,78,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,order,id,integer,updated_at,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_884_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table orderairasia pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,320,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,orderAirAsia,id,integer,updatedAt,datetime,No,916.0,incremental with watermark datetime,
dataglossary_row_885_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table orderstatuses pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,321,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,orderStatuses,id,integer,updatedAt,datetime,No,125265.0,incremental with watermark datetime,
dataglossary_row_886_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table order_patient_referral_letters pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,338,84,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,order_patient_referral_letters,id,integer,updatedAt,datetime,No,198.0,incremental with watermark datetime,
dataglossary_row_887_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table order_temp_coupons pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,326,81,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,order_temp_coupons,id,integer,updatedAt,datetime,No,8666.0,incremental with watermark datetime,
dataglossary_row_888_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table organizationdailylimits pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,331,82,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,organizationDailyLimits,id,integer,updatedAt,datetime,No,27416.0,incremental with watermark datetime,
dataglossary_row_889_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table organizationquotarecords pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,332,83,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,organizationQuotaRecords,id,integer,updatedAt,datetime,No,19992.0,incremental with watermark datetime,
dataglossary_row_890_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table otplists pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,316,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,otplists,id,integer,updatedat,datetime,No,4951.0,incremental with watermark datetime,
dataglossary_row_891_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table package_rad_examinations pk_column_name id pk_data_type integer watermark_column_name id watermark_data_type integer is_watermark_null yes extraction_type_rules customquery_find other watermark column,329,82,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,package_rad_examinations,id,integer,id,integer,Yes,5607.0,customquery_find other watermark column,
dataglossary_row_892_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table parameterlabs pk_column_name id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,322,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,parameterlabs,id,integer,updated_at,datetime,No,186.0,incremental with watermark datetime,
dataglossary_row_893_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table patientquestionnaires pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,329,82,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,patientQuestionnaires,id,integer,updatedAt,datetime,No,32679.0,incremental with watermark datetime,
dataglossary_row_894_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table patient_logs pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,320,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,patient_logs,id,integer,updatedAt,datetime,No,626.0,incremental with watermark datetime,
dataglossary_row_895_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table payer_his pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,317,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,payer_his,id,integer,updatedAt,datetime,No,317.0,incremental with watermark datetime,
dataglossary_row_896_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table paymentorders pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,321,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,paymentOrders,id,integer,updatedAt,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_897_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table payorbooking_salesitems pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,331,82,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,payorBooking_salesItems,id,integer,updatedAt,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_898_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table payorbookings pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,321,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,payorBookings,id,integer,updatedAt,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_899_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table payortypes pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,318,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,payorTypes,id,integer,updatedAt,datetime,No,27.0,incremental with watermark datetime,
dataglossary_row_900_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table payor_activity_logs pk_column_name id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,328,82,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,payor_activity_logs,id,integer,updated_at,datetime,No,11.0,incremental with watermark datetime,
dataglossary_row_901_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table payor_organizations pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,327,81,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,payor_organizations,id,integer,updatedAt,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_902_chunk_0,"db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table permissions pk_column_name resource_id, role_id pk_data_type composite key varchar watermark_column_name resource_id, role_id watermark_data_type integer is_watermark_null no extraction_type_rules incremental with watermark datetime",361,90,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,permissions,"resource_id, role_id",composite key (varchar),"resource_id, role_id",integer,No,390.0,incremental with watermark datetime,
dataglossary_row_903_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table platformaddons pk_column_name id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,323,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,platformAddOns,id,integer,updated_at,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_904_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table platforms pk_column_name id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,318,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,platforms,id,integer,updated_at,datetime,No,2.0,incremental with watermark datetime,
dataglossary_row_905_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table postal_codes pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,320,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,postal_codes,id,integer,updatedAt,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_906_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table promotions pk_column_name id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,319,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,promotions,id,integer,updated_at,datetime,No,83.0,incremental with watermark datetime,
dataglossary_row_907_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table provinces pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,317,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,provinces,id,integer,updatedAt,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_908_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table questions pk_column_name id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,318,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,questions,id,integer,updated_at,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_909_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table queues pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,314,78,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,queues,id,integer,updatedAt,datetime,No,363186.0,incremental with watermark datetime,
dataglossary_row_910_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table registration_form pk_column_name id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,326,81,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,registration_form,id,integer,updated_at,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_911_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table related_salesitems pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,326,81,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,related_salesItems,id,integer,updatedAt,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_912_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table reportchis pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,318,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,reportCHIs,id,integer,updatedAt,datetime,No,363801.0,incremental with watermark datetime,
dataglossary_row_913_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table requestworklists pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,324,81,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,requestWorklists,id,integer,updatedAt,datetime,No,27322.0,incremental with watermark datetime,
dataglossary_row_914_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table reservedcoupons pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,323,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,reservedCoupons,id,integer,updatedAt,datetime,No,447.0,incremental with watermark datetime,
